Open,High,Low,Close,Adj Close,Volume
3.625,3.690000057220459,3.6024999618530273,3.6700000762939453,3.366952896118164,90123600
3.6549999713897705,3.822499990463257,3.627500057220459,3.6624999046325684,3.360072374343872,125200000
3.4149999618530273,3.424999952316284,3.1500000953674316,3.240000009536743,2.972459554672241,249306800
3.244999885559082,3.2874999046325684,3.1449999809265137,3.247499942779541,2.9793405532836914,85606000
3.2750000953674316,3.2950000762939453,3.122499942779541,3.140000104904175,2.8807172775268555,67411200
3.125,3.194999933242798,3.1024999618530273,3.190000057220459,2.926588535308838,82652000
3.0975000858306885,3.190000057220459,3.002500057220459,3.115000009536743,2.8577821254730225,112913600
3.0250000953674316,3.2699999809265137,3.0250000953674316,3.182499885559082,2.9197072982788086,106960000
3.172499895095825,3.2100000381469727,3.0799999237060547,3.0899999141693115,2.834845542907715,66456400
2.992500066757202,3.1875,2.9625000953674316,3.172499895095825,2.9105336666107178,96665200
3.299999952316284,3.362499952316284,3.177500009536743,3.1875,2.9242942333221436,99502800
3.2674999237060547,3.375,3.259999990463257,3.375,3.0963125228881836,71356000
3.369999885559082,3.369999885559082,3.234999895095825,3.2850000858306885,3.0137438774108887,54511600
3.240000009536743,3.2774999141693115,3.1424999237060547,3.1449999809265137,2.8853039741516113,52749200
3.1500000953674316,3.184999942779541,3.130000114440918,3.180000066757202,2.917414665222168,64908800
3.115000009536743,3.182499885559082,3.1050000190734863,3.174999952316284,2.9128265380859375,58636000
3.0824999809265137,3.137500047683716,3.007499933242798,3.0250000953674316,2.7752134799957275,67145600
3.0374999046325684,3.057499885559082,2.862499952316284,2.875,2.637599468231201,57724800
2.862499952316284,2.862499952316284,2.7225000858306885,2.7950000762939453,2.5642049312591553,96763600
2.809999942779541,2.884999990463257,2.7174999713897705,2.7274999618530273,2.5022783279418945,69715200
2.7825000286102295,2.8499999046325684,2.7750000953674316,2.8375000953674316,2.603196382522583,61176800
2.807499885559082,2.9149999618530273,2.799999952316284,2.9024999141693115,2.662828207015991,44210400
2.944999933242798,2.950000047683716,2.8324999809265137,2.8399999141693115,2.605489730834961,37508000
2.872499942779541,2.994999885559082,2.867500066757202,2.9800000190734863,2.73392915725708,52863200
2.9600000381469727,2.987499952316284,2.9024999141693115,2.942500114440918,2.699525833129883,36648000
3.0450000762939453,3.0625,2.940000057220459,3.055000066757202,2.8027360439300537,85906800
3.072499990463257,3.112499952316284,3.049999952316284,3.075000047683716,2.821084499359131,93283200
3.140000104904175,3.1475000381469727,2.9749999046325684,3.002500057220459,2.754570960998535,57983600
3.0399999618530273,3.077500104904175,2.875,2.890000104904175,2.651360511779785,81816400
2.9175000190734863,2.952500104904175,2.8350000381469727,2.922499895095825,2.6811776161193848,61406000
2.9049999713897705,2.9200000762939453,2.7674999237060547,2.7774999141693115,2.5481507778167725,72502800
2.797499895095825,2.799999952316284,2.7249999046325684,2.7699999809265137,2.5412702560424805,50722000
2.7899999618530273,2.815000057220459,2.7249999046325684,2.7750000953674316,2.5458567142486572,37200800
2.7149999141693115,2.7174999713897705,2.6024999618530273,2.619999885559082,2.4036552906036377,66080800
2.625,2.6524999141693115,2.552500009536743,2.552500009536743,2.3417298793792725,62307200
2.559999942779541,2.612499952316284,2.4825000762939453,2.5950000286102295,2.380720615386963,73700800
2.6050000190734863,2.609999895095825,2.4749999046325684,2.5625,2.3509037494659424,73709600
2.552500009536743,2.634999990463257,2.512500047683716,2.5350000858306885,2.325674295425415,71202000
2.5450000762939453,2.672499895095825,2.5399999618530273,2.6575000286102295,2.4380593299865723,60841200
2.674999952316284,2.677500009536743,2.5450000762939453,2.577500104904175,2.3646647930145264,78327200
2.5899999141693115,2.6050000190734863,2.555000066757202,2.5875000953674316,2.373840570449829,57151600
2.5875000953674316,2.6675000190734863,2.5850000381469727,2.634999990463257,2.417417049407959,56539600
2.677500009536743,2.747499942779541,2.6624999046325684,2.7300000190734863,2.504573106765747,72331600
2.8499999046325684,2.869999885559082,2.7174999713897705,2.757499933242798,2.529801368713379,135566400
2.759999990463257,2.762500047683716,2.6475000381469727,2.680000066757202,2.4587020874023438,95308800
2.680000066757202,2.6875,2.502500057220459,2.512500047683716,2.30503249168396,128860400
2.547499895095825,2.625,2.5299999713897705,2.615000009536743,2.39906907081604,79844000
2.547499895095825,2.694999933242798,2.5250000953674316,2.680000066757202,2.4587020874023438,116098800
2.7049999237060547,2.7074999809265137,2.567500114440918,2.5924999713897705,2.3784260749816895,62494000
2.619999885559082,2.6624999046325684,2.6050000190734863,2.634999990463257,2.417417049407959,46261200
2.632499933242798,2.634999990463257,2.565000057220459,2.5899999141693115,2.3761327266693115,81760400
2.5824999809265137,2.6475000381469727,2.5425000190734863,2.637500047683716,2.419711112976074,68354800
2.6449999809265137,2.6500000953674316,2.5824999809265137,2.615000009536743,2.39906907081604,68347200
2.572499990463257,2.617500066757202,2.5250000953674316,2.5325000286102295,2.3233814239501953,132080800
2.3499999046325684,2.4000000953674316,2.2674999237060547,2.2825000286102295,2.094024896621704,266447600
2.265000104904175,2.3375000953674316,2.2300000190734863,2.297499895095825,2.1077847480773926,98428800
2.3375000953674316,2.3475000858306885,2.2850000858306885,2.2950000762939453,2.1054928302764893,91702000
2.2774999141693115,2.2799999713897705,2.2174999713897705,2.234999895095825,2.0504467487335205,95544400
2.255000114440918,2.3375000953674316,2.244999885559082,2.3299999237060547,2.1376020908355713,85549600
2.3375000953674316,2.365000009536743,2.2950000762939453,2.359999895095825,2.1651246547698975,80050400
2.3499999046325684,2.4124999046325684,2.3299999237060547,2.387500047683716,2.190354585647583,73990400
2.4124999046325684,2.4149999618530273,2.3524999618530273,2.4100000858306885,2.210996389389038,46645600
2.369999885559082,2.375,2.299999952316284,2.309999942779541,2.1192541122436523,77256000
2.262500047683716,2.262500047683716,2.2125000953674316,2.2200000286102295,2.0366854667663574,79614800
2.180000066757202,2.2899999618530273,2.1624999046325684,2.240000009536743,2.0550343990325928,134358400
2.3125,2.380000114440918,2.307499885559082,2.3475000858306885,2.153656482696533,179739200
2.315000057220459,2.362499952316284,2.257499933242798,2.2874999046325684,2.098611831665039,81400800
2.309999942779541,2.359999895095825,2.2874999046325684,2.317500114440918,2.1261343955993652,48122400
2.309999942779541,2.3499999046325684,2.2950000762939453,2.3299999237060547,2.1376020908355713,35292000
2.3550000190734863,2.4774999618530273,2.3424999713897705,2.4700000286102295,2.2660422325134277,161510000
2.452500104904175,2.552500009536743,2.450000047683716,2.492500066757202,2.2866835594177246,130530800
2.5,2.5625,2.447499990463257,2.4549999237060547,2.2522804737091064,74862000
2.375,2.4549999237060547,2.369999885559082,2.430000066757202,2.229344606399536,64133200
2.4024999141693115,2.5,2.390000104904175,2.4800000190734863,2.2752158641815186,75753200
2.512500047683716,2.5399999618530273,2.450000047683716,2.450000047683716,2.2476940155029297,65759600
2.4649999141693115,2.549999952316284,2.4024999141693115,2.5299999713897705,2.3210878372192383,106041600
2.5,2.5199999809265137,2.4100000858306885,2.4100000858306885,2.210996389389038,60280400
2.375,2.450000047683716,2.325000047683716,2.3324999809265137,2.1398966312408447,93148800
2.367500066757202,2.3975000381469727,2.3375000953674316,2.3499999046325684,2.1559507846832275,85144000
2.3575000762939453,2.4000000953674316,2.3350000381469727,2.3924999237060547,2.194941520690918,59629200
2.450000047683716,2.4825000762939453,2.4200000762939453,2.4749999046325684,2.2706289291381836,56648400
2.4674999713897705,2.555000066757202,2.4625000953674316,2.497499942779541,2.291271209716797,89982000
2.502500057220459,2.5975000858306885,2.4749999046325684,2.5799999237060547,2.366959571838379,122415600
2.612499952316284,2.615000009536743,2.512500047683716,2.5450000762939453,2.3348491191864014,69774800
2.5625,2.569999933242798,2.494999885559082,2.5174999237060547,2.309619665145874,60929200
2.5625,2.692500114440918,2.5625,2.6600000858306885,2.4403529167175293,101579200
2.637500047683716,2.6700000762939453,2.612499952316284,2.634999990463257,2.417417049407959,69853600
2.609999895095825,2.6424999237060547,2.575000047683716,2.640000104904175,2.422004461288452,55557200
2.6050000190734863,2.6649999618530273,2.6050000190734863,2.6424999237060547,2.42429780960083,36528000
2.6675000190734863,2.6700000762939453,2.630000114440918,2.637500047683716,2.419711112976074,41688400
2.637500047683716,2.6875,2.612499952316284,2.677500009536743,2.456406354904175,44316800
2.6624999046325684,2.867500066757202,2.6624999046325684,2.822499990463257,2.5894346237182617,177962400
2.8125,2.872499942779541,2.7950000762939453,2.8475000858306885,2.612370252609253,99999600
2.880000114440918,2.994999885559082,2.8550000190734863,2.9049999713897705,2.6651225090026855,124087200
2.9700000286102295,3.075000047683716,2.947499990463257,3.065000057220459,2.8119101524353027,108697600
3.0875000953674316,3.0899999141693115,2.9600000381469727,3.0,2.7522778511047363,99950400
3.002500057220459,3.0350000858306885,2.940000057220459,2.992500066757202,2.7453970909118652,72319200
2.9649999141693115,3.057499885559082,2.9375,2.9700000286102295,2.724754810333252,97490400
3.007499933242798,3.0425000190734863,2.8949999809265137,2.9200000762939453,2.6788833141326904,78763200
2.9625000953674316,2.9674999713897705,2.815000057220459,2.8375000953674316,2.603196382522583,99912000
2.809999942779541,2.8575000762939453,2.752500057220459,2.809999942779541,2.5779664516448975,74950000
2.869999885559082,2.875,2.822499990463257,2.8299999237060547,2.596315860748291,75358800
2.8299999237060547,2.8424999713897705,2.6675000190734863,2.694999933242798,2.472463607788086,105760400
2.7074999809265137,2.7100000381469727,2.5950000286102295,2.674999952316284,2.4541127681732178,76148800
2.6649999618530273,2.737499952316284,2.627500057220459,2.7149999141693115,2.4908108711242676,70693200
2.7274999618530273,2.75,2.690000057220459,2.702500104904175,2.4793426990509033,44268000
2.680000066757202,2.7674999237060547,2.6575000286102295,2.755000114440918,2.5275087356567383,60520800
2.799999952316284,2.875,2.7699999809265137,2.8350000381469727,2.6009023189544678,96873200
2.8375000953674316,2.8424999713897705,2.7774999141693115,2.7899999618530273,2.5596179962158203,59917200
2.8350000381469727,2.867500066757202,2.7899999618530273,2.822499990463257,2.5894346237182617,63994000
2.825000047683716,2.8524999618530273,2.7750000953674316,2.8399999141693115,2.605489730834961,44815600
2.7774999141693115,2.8424999713897705,2.755000114440918,2.822499990463257,2.5894346237182617,86613600
2.825000047683716,2.9000000953674316,2.7750000953674316,2.822499990463257,2.5894346237182617,76353200
2.825000047683716,2.8299999237060547,2.7300000190734863,2.7725000381469727,2.543562650680542,101442800
2.7899999618530273,2.9725000858306885,2.759999990463257,2.950000047683716,2.7064061164855957,132267600
2.9725000858306885,3.0,2.944999933242798,2.9774999618530273,2.731635093688965,67313600
2.942500114440918,3.012500047683716,2.9175000190734863,2.9674999713897705,2.722460985183716,67524800
2.940000057220459,3.0199999809265137,2.932499885559082,3.009999990463257,2.7614521980285645,49679600
3.049999952316284,3.059999942779541,2.984999895095825,3.012500047683716,2.7637455463409424,70444800
3.007499933242798,3.0374999046325684,2.9749999046325684,3.005000114440918,2.7568647861480713,55466400
3.0250000953674316,3.072499990463257,2.984999895095825,3.009999990463257,2.7614521980285645,47392000
3.0225000381469727,3.122499942779541,3.005000114440918,3.072499990463257,2.818791151046753,58103600
3.0924999713897705,3.115000009536743,3.012500047683716,3.0950000286102295,2.839433193206787,67174800
3.125,3.1575000286102295,3.0950000286102295,3.0999999046325684,2.844019651412964,70001600
3.122499942779541,3.180000066757202,3.1075000762939453,3.1524999141693115,2.8921847343444824,73511600
3.1500000953674316,3.192500114440918,3.125,3.1649999618530273,2.9036529064178467,60515600
3.1649999618530273,3.190000057220459,3.130000114440918,3.1475000381469727,2.8875977993011475,63396400
3.1700000762939453,3.184999942779541,3.125,3.184999942779541,2.922001600265503,52101600
3.109999895095825,3.2049999237060547,3.067500114440918,3.1524999141693115,2.8921847343444824,108998000
3.2725000381469727,3.4200000762939453,3.257499933242798,3.315000057220459,3.041266679763794,214256000
3.3299999237060547,3.377500057220459,3.2674999237060547,3.2750000953674316,3.004570484161377,73354800
3.2200000286102295,3.265000104904175,3.172499895095825,3.177500009536743,2.915120840072632,73935600
3.174999952316284,3.2674999237060547,3.1449999809265137,3.2300000190734863,2.9632859230041504,55176400
3.2725000381469727,3.362499952316284,3.2725000381469727,3.3299999237060547,3.0550289154052734,99312000
3.322499990463257,3.450000047683716,3.317500114440918,3.4375,3.153651475906372,71648400
3.4149999618530273,3.4600000381469727,3.384999990463257,3.440000057220459,3.155945062637329,46266800
3.4000000953674316,3.434999942779541,3.3350000381469727,3.359999895095825,3.0825512409210205,45783200
3.3949999809265137,3.4549999237060547,3.3924999237060547,3.442500114440918,3.158237934112549,39778400
3.440000057220459,3.4600000381469727,3.4000000953674316,3.4000000953674316,3.1192479133605957,14310400
3.384999990463257,3.450000047683716,3.369999885559082,3.4375,3.153651475906372,46819200
3.384999990463257,3.4200000762939453,3.3399999141693115,3.4024999141693115,3.1215410232543945,72093600
3.4700000286102295,3.575000047683716,3.4649999141693115,3.552500009536743,3.2591552734375,62653600
3.552500009536743,3.617500066757202,3.549999952316284,3.5950000286102295,3.298145294189453,52931600
3.577500104904175,3.697499990463257,3.569999933242798,3.697499990463257,3.3921821117401123,60604400
3.7100000381469727,3.7174999713897705,3.612499952316284,3.627500057220459,3.3279623985290527,43842400
3.7125000953674316,3.8324999809265137,3.7049999237060547,3.744999885559082,3.4357595443725586,102681200
3.740000009536743,3.817500114440918,3.7125000953674316,3.7774999141693115,3.465576410293579,61325200
3.6875,3.740000009536743,3.634999990463257,3.7149999141693115,3.4082369804382324,94240800
3.7149999141693115,3.7725000381469727,3.7049999237060547,3.737499952316284,3.4288785457611084,45190000
3.752500057220459,3.759999990463257,3.632499933242798,3.6424999237060547,3.3417234420776367,60910800
3.7125000953674316,3.7799999713897705,3.6424999237060547,3.6475000381469727,3.346311569213867,75516000
3.6549999713897705,3.700000047683716,3.5625,3.567500114440918,3.2729170322418213,62417600
3.6050000190734863,3.625,3.5625,3.572499990463257,3.277503728866577,63187200
3.575000047683716,3.612499952316284,3.5325000286102295,3.5924999713897705,3.2958521842956543,59315600
3.6050000190734863,3.622499942779541,3.575000047683716,3.577500104904175,3.2820918560028076,34408800
3.612499952316284,3.7174999713897705,3.609999895095825,3.7174999713897705,3.4105305671691895,46695200
3.7100000381469727,3.762500047683716,3.674999952316284,3.757499933242798,3.4472274780273438,47798800
3.757499933242798,3.757499933242798,3.7149999141693115,3.7300000190734863,3.4219980239868164,27378400
3.7200000286102295,3.7774999141693115,3.6524999141693115,3.75,3.440347194671631,25550000
3.75,3.7750000953674316,3.7125000953674316,3.734999895095825,3.4265847206115723,19426000
3.7325000762939453,3.762500047683716,3.700000047683716,3.734999895095825,3.4265847206115723,17766000
3.7300000190734863,3.7699999809265137,3.7174999713897705,3.747499942779541,3.4380526542663574,17448800
3.75,3.8550000190734863,3.744999885559082,3.8499999046325684,3.5320897102355957,39125200
3.880000114440918,3.992500066757202,3.875,3.9549999237060547,3.6284186840057373,81744800
3.9625000953674316,3.9800000190734863,3.8550000190734863,3.942500114440918,3.6169509887695312,65138400
4.014999866485596,4.25,3.9749999046325684,4.244999885559082,3.8944737911224365,142821600
4.355000019073486,4.835000038146973,4.34250020980835,4.832499980926514,4.4334588050842285,349331200
4.777500152587891,4.982500076293945,4.670000076293945,4.96750020980835,4.557313442230225,257998400
4.877500057220459,5.167500019073486,4.840000152587891,5.15749979019165,4.73162317276001,175034800
5.227499961853027,5.277500152587891,4.96750020980835,5.077499866485596,4.658229827880859,271108800
5.079999923706055,5.84250020980835,5.0625,5.837500095367432,5.355473041534424,343189600
5.775000095367432,5.960000038146973,5.59499979019165,5.847499847412109,5.364646911621094,269519200
5.747499942779541,5.994999885559082,5.712500095367432,5.897500038146973,5.410518646240234,159535200
5.817500114440918,5.857500076293945,5.617499828338623,5.760000228881836,5.284372329711914,181334800
5.762499809265137,5.900000095367432,5.590000152587891,5.602499961853027,5.139880180358887,119789600
5.547500133514404,5.639999866485596,5.447500228881836,5.607500076293945,5.144465923309326,111140800
5.667500019073486,5.747499942779541,5.545000076293945,5.554999828338623,5.096301555633545,73924400
5.809999942779541,6.262499809265137,5.744999885559082,6.182499885559082,5.671985149383545,205690000
6.15500020980835,6.21999979019165,5.952499866485596,5.992499828338623,5.497675895690918,108685600
6.054999828338623,6.25,6.012499809265137,6.135000228881836,5.6284074783325195,107466000
6.222499847412109,6.237500190734863,6.0,6.117499828338623,5.6123528480529785,65739600
6.132500171661377,6.235000133514404,5.800000190734863,5.940000057220459,5.449509620666504,109479600
5.949999809265137,6.0625,5.852499961853027,5.980000019073486,5.486206531524658,75016000
6.03249979019165,6.162499904632568,5.992499828338623,6.117499828338623,5.6123528480529785,65410400
6.082499980926514,6.542500019073486,6.082499980926514,6.394999980926514,5.86693811416626,160661600
6.40500020980835,6.40500020980835,6.137499809265137,6.275000095367432,5.756848335266113,103077600
6.362500190734863,6.46750020980835,6.337500095367432,6.417500019073486,5.887580394744873,87290000
6.329999923706055,6.357500076293945,6.127500057220459,6.150000095367432,5.642168998718262,93423600
6.15749979019165,6.197500228881836,5.940000057220459,5.96750020980835,5.474739074707031,107658400
5.989999771118164,6.050000190734863,5.715000152587891,5.822500228881836,5.34171199798584,127752000
5.692500114440918,5.802499771118164,5.650000095367432,5.704999923706055,5.233914852142334,104235200
5.684999942779541,6.052499771118164,5.59250020980835,5.867499828338623,5.382996559143066,135927600
5.9375,6.125,5.755000114440918,5.777500152587891,5.300427436828613,128782800
5.787499904632568,5.807499885559082,5.612500190734863,5.637499809265137,5.171988487243652,88698000
5.712500095367432,5.927499771118164,5.692500114440918,5.84499979019165,5.3623552322387695,131836400
5.679999828338623,6.502500057220459,5.652500152587891,6.420000076293945,5.8898749351501465,347009600
6.385000228881836,6.487500190734863,6.307499885559082,6.40749979019165,5.8784074783325195,139441200
6.197500228881836,6.215000152587891,5.78249979019165,5.802499771118164,5.323363304138184,139664800
5.802499771118164,5.857500076293945,5.445000171661377,5.527500152587891,5.071071147918701,149160400
5.554999828338623,5.760000228881836,5.514999866485596,5.662499904632568,5.194923400878906,124612000
5.815000057220459,5.875,5.735000133514404,5.78000020980835,5.30272102355957,77565200
5.875,5.877500057220459,5.534999847412109,5.664999961853027,5.19721794128418,90369600
5.675000190734863,5.747499942779541,5.412499904632568,5.412499904632568,4.965567588806152,98844800
5.40500020980835,5.507500171661377,5.0625,5.1875,4.759145736694336,171814000
5.307499885559082,5.337500095367432,5.059999942779541,5.21750020980835,4.78666877746582,159370400
5.222499847412109,5.275000095367432,5.132500171661377,5.190000057220459,4.761441230773926,95976000
5.227499961853027,5.244999885559082,4.987500190734863,5.117499828338623,4.6949262619018555,101914000
5.172500133514404,5.199999809265137,4.78000020980835,4.887499809265137,4.4839186668396,194718400
4.872499942779541,4.920000076293945,4.742499828338623,4.784999847412109,4.389883041381836,131897600
4.675000190734863,4.710000038146973,4.474999904632568,4.480000019073486,4.1100687980651855,172273600
4.517499923706055,4.637499809265137,4.414999961853027,4.512499809265137,4.139884948730469,148683200
4.547500133514404,4.662499904632568,4.474999904632568,4.550000190734863,4.17428731918335,100336000
4.327499866485596,4.489999771118164,4.252500057220459,4.414999961853027,4.050436973571777,125628000
4.375,4.587500095367432,4.324999809265137,4.382500171661377,4.020620346069336,147652000
4.5,4.507500171661377,4.300000190734863,4.465000152587891,4.096306324005127,123851600
4.534999847412109,4.550000190734863,4.400000095367432,4.40500020980835,4.041261672973633,88696000
4.5,4.545000076293945,4.394999980926514,4.440000057220459,4.073370933532715,75183200
4.427499771118164,4.46999979019165,4.34250020980835,4.362500190734863,4.002269744873047,71833200
4.355000019073486,4.465000152587891,4.260000228881836,4.452499866485596,4.084838390350342,78239600
4.547500133514404,4.862500190734863,4.537499904632568,4.807499885559082,4.410525798797607,178059200
4.849999904632568,4.862500190734863,4.650000095367432,4.65749979019165,4.272910118103027,119639200
4.767499923706055,4.909999847412109,4.724999904632568,4.829999923706055,4.431168079376221,120428400
4.829999923706055,4.847499847412109,4.727499961853027,4.792500019073486,4.396763324737549,71576400
